id,category,type,prompt,difficulty,keywords,length
681,에세이,비유/은유 연습,‘시계’을(를) 유리창처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['우정', '꿈', '바다']",500
682,에세이,비유/은유 연습,‘주말’과(와) 고양이 눈빛의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['시간', '계절', '고독']",300
683,에세이,비유/은유 연습,‘창문’을(를) 텀블러에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['사랑', '꿈', '불꽃']",500
684,에세이,비유/은유 연습,‘마트’을(를) 빗방울처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,쉬움,"['기억', '꿈', '별']",400
685,에세이,비유/은유 연습,‘커피’을(를) 자동문의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['불꽃', '폭풍', '사랑']",350
686,에세이,비유/은유 연습,‘도서관’을(를) 의자 그림자과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['꿈', '계절', '변화']",450
687,에세이,비유/은유 연습,‘길고양이’과(와) 골목길의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['계절', '변화', '숲']",300
688,에세이,비유/은유 연습,‘아침’을(를) 흐린 구름처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['바다', '철학', '고독']",350
689,에세이,비유/은유 연습,‘휴일’을(를) 자동문의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['별', '자연', '하늘']",450
690,에세이,비유/은유 연습,‘버스’을(를) 손목시계에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['기억', '꿈', '계절']",350
691,에세이,비유/은유 연습,‘퇴근길’을(를) 잔잔한 음악과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['불꽃', '폭풍', '기억']",300
692,에세이,비유/은유 연습,‘시계’을(를) 종소리의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['우정', '사랑', '고독']",300
693,에세이,비유/은유 연습,빗방울을(를) 소재로 ‘주말’의 기분과 생각을 은유적으로 표현하라.,중간,"['시간', '꿈', '별']",400
694,에세이,비유/은유 연습,‘커피’을(를) 잔잔한 음악과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['변화', '철학', '별']",300
695,에세이,비유/은유 연습,‘버스’을(를) 촛불으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['여행', '우정', '죽음']",450
696,에세이,비유/은유 연습,‘햇살’과(와) 의자 그림자의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['불꽃', '변화', '희망']",300
697,에세이,비유/은유 연습,‘커피’과(와) 자동문의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['희망', '시간', '고독']",350
698,에세이,비유/은유 연습,흐린 구름을(를) 소재로 ‘마트’의 기분과 생각을 은유적으로 표현하라.,중간,"['우정', '강물', '여행']",450
699,에세이,비유/은유 연습,‘길고양이’을(를) 흐린 구름과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['변화', '별', '죽음']",450
700,에세이,비유/은유 연습,가로등을(를) 통해 ‘소풍’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['희망', '계절', '기억']",450
701,에세이,비유/은유 연습,‘휴일’을(를) 유리창에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['계절', '사랑', '불꽃']",500
702,에세이,비유/은유 연습,‘길고양이’을(를) 빗방울과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['철학', '불꽃', '죽음']",300
703,에세이,비유/은유 연습,‘아침’을(를) 바람결에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['꿈', '하늘', '계절']",350
704,에세이,비유/은유 연습,‘휴대폰’을(를) 전등불처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['하늘', '별', '꿈']",450
705,에세이,비유/은유 연습,텅 빈 거리을(를) 통해 ‘밤하늘’의 하루를 은유적으로 풀어낸 400자 글을 써라.,어려움,"['숲', '변화', '강물']",400
706,에세이,비유/은유 연습,촛불을(를) 통해 ‘아침’의 하루를 은유적으로 풀어낸 400자 글을 써라.,어려움,"['숲', '바다', '별']",350
707,에세이,비유/은유 연습,‘햇살’과(와) 파란 하늘의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['죽음', '시간', '하늘']",300
708,에세이,비유/은유 연습,‘휴일’을(를) 종소리처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['변화', '사랑', '자연']",400
709,에세이,비유/은유 연습,‘주말’을(를) 가로등과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['사랑', '죽음', '기억']",450
710,에세이,비유/은유 연습,‘시계’을(를) 전등불에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['꿈', '숲', '계절']",300
711,에세이,비유/은유 연습,흐린 구름을(를) 소재로 ‘주말’의 기분과 생각을 은유적으로 표현하라.,중간,"['철학', '강물', '하늘']",450
712,에세이,비유/은유 연습,‘아침’을(를) 바람결으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['변화', '시간', '죽음']",350
713,에세이,비유/은유 연습,‘밤하늘’과(와) 푸른 잎의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['폭풍', '숲', '철학']",450
714,에세이,비유/은유 연습,흐린 구름을(를) 소재로 ‘저녁 산책’의 기분과 생각을 은유적으로 표현하라.,어려움,"['철학', '강물', '숲']",450
715,에세이,비유/은유 연습,‘소풍’을(를) 빗방울의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['바다', '꿈', '사랑']",400
716,에세이,비유/은유 연습,가로등을(를) 통해 ‘길고양이’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['우정', '죽음', '고독']",500
717,에세이,비유/은유 연습,‘아침’을(를) 바람결에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['바다', '여행', '폭풍']",500
718,에세이,비유/은유 연습,‘도시의 골목’을(를) 바람결으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['폭풍', '희망', '숲']",350
719,에세이,비유/은유 연습,‘창문’을(를) 의자 그림자과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['사랑', '꿈', '바다']",350
720,에세이,비유/은유 연습,‘퇴근길’과(와) 가로등의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['고독', '시간', '하늘']",500
721,에세이,비유/은유 연습,‘마트’을(를) 바람결에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['불꽃', '꿈', '강물']",350
722,에세이,비유/은유 연습,촛불을(를) 소재로 ‘휴대폰’의 기분과 생각을 은유적으로 표현하라.,중간,"['기억', '변화', '강물']",400
723,에세이,비유/은유 연습,‘커피’을(를) 책장과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['하늘', '숲', '희망']",300
724,에세이,비유/은유 연습,‘커피’을(를) 텅 빈 거리에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['고독', '사랑', '기억']",400
725,에세이,비유/은유 연습,‘창문’과(와) 종소리의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['자연', '숲', '시간']",350
726,에세이,비유/은유 연습,‘창문’을(를) 자동문과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['변화', '불꽃', '바다']",450
727,에세이,비유/은유 연습,‘카페’을(를) 손목시계의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['별', '바다', '변화']",400
728,에세이,비유/은유 연습,‘퇴근길’을(를) 빗방울의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['자연', '하늘', '희망']",400
729,에세이,비유/은유 연습,‘밤하늘’을(를) 종이컵의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['숲', '꿈', '고독']",300
730,에세이,비유/은유 연습,‘버스’을(를) 종소리의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['고독', '계절', '희망']",350
731,에세이,비유/은유 연습,‘버스’을(를) 흐린 구름으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['불꽃', '별', '꿈']",400
732,에세이,비유/은유 연습,‘휴일’을(를) 골목길으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['숲', '폭풍', '여행']",300
733,에세이,비유/은유 연습,‘시계’을(를) 잔잔한 음악과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['시간', '꿈', '바다']",300
734,에세이,비유/은유 연습,‘버스’을(를) 골목길에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['폭풍', '변화', '꿈']",450
735,에세이,비유/은유 연습,책장을(를) 통해 ‘휴일’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['강물', '하늘', '꿈']",450
736,에세이,비유/은유 연습,‘햇살’을(를) 자동문의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['계절', '바다', '시간']",450
737,에세이,비유/은유 연습,‘소풍’과(와) 흐린 구름의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['별', '변화', '꿈']",350
738,에세이,비유/은유 연습,바람결을(를) 소재로 ‘커피’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['폭풍', '불꽃', '우정']",350
739,에세이,비유/은유 연습,‘휴일’과(와) 촛불의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['희망', '강물', '별']",300
740,에세이,비유/은유 연습,전등불을(를) 통해 ‘버스’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['계절', '시간', '여행']",400
741,에세이,비유/은유 연습,‘휴대폰’을(를) 유리창처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['우정', '강물', '계절']",450
742,에세이,비유/은유 연습,‘아침’을(를) 전등불에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['변화', '계절', '철학']",400
743,에세이,비유/은유 연습,‘밤하늘’을(를) 손목시계과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['폭풍', '죽음', '사랑']",300
744,에세이,비유/은유 연습,‘저녁 산책’과(와) 텀블러의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['시간', '하늘', '별']",500
745,에세이,비유/은유 연습,‘퇴근길’을(를) 종소리에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['별', '불꽃', '자연']",300
746,에세이,비유/은유 연습,푸른 잎을(를) 통해 ‘도서관’의 하루를 은유적으로 풀어낸 400자 글을 써라.,어려움,"['바다', '우정', '계절']",500
747,에세이,비유/은유 연습,‘시계’을(를) 유리창처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['불꽃', '자연', '기억']",500
748,에세이,비유/은유 연습,‘창문’과(와) 골목길의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['희망', '계절', '바다']",500
749,에세이,비유/은유 연습,‘소풍’을(를) 흐린 구름에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['폭풍', '시간', '자연']",350
750,에세이,비유/은유 연습,‘퇴근길’을(를) 고양이 눈빛처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['변화', '시간', '자연']",350
751,에세이,비유/은유 연습,‘마트’을(를) 골목길처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['기억', '불꽃', '우정']",300
752,에세이,비유/은유 연습,흐린 구름을(를) 소재로 ‘퇴근길’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['계절', '기억', '하늘']",300
753,에세이,비유/은유 연습,빗방울을(를) 통해 ‘버스’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['여행', '기억', '꿈']",350
754,에세이,비유/은유 연습,‘아침’과(와) 골목길의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['자연', '숲', '변화']",350
